year,film_festival,title,director,field,award,genre,plot,rating,runtime,prodYear,actors,img_link,stills
2021,서울영등포국제초단편영화제,면담,박서영,국내경쟁,,"드라마,하이틴(고교)","신임 담임교사 은선은 자신의 반 학생 정화와 그 무리들이 미나를 괴롭힌 사실을 영상을 통해 알게 되고, 면담을 통해 내부적으로 이를 해결해보고자 한다.",,11,2021,"손예원,홍하나임,김경민",https://ssl.pstatic.net/imgmovie/mdi/mit110/2056/205661_P01_170554.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/48/tn_DST727136.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/48/tn_DST727137.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/48/tn_DST727138.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/48/tn_DST727139.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/48/tn_DST727140.jpg"
2021,서울영등포국제초단편영화제,지금 당장 영화관을 가야해!,김나경,국내경쟁,,기타,,,,,,,
2021,서울영등포국제초단편영화제,수강신청,이미지,문화다양성 특별전,,드라마,"컴퓨터를 못해 늘 불편을 겪는 60대 노인 경희는 주민센터에서 진행하는 컴퓨터수업을 듣고 싶다. 하지만, 수강신청은 인터넷으로만 받는다고 하는데…",,15,2020,"현정애,김현정",https://ssl.pstatic.net/imgmovie/mdi/mit110/1971/197182_P01_150649.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/45/tn_DST726793.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/45/tn_DST726794.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/45/tn_DST726795.jpg"
2021,서울영등포국제초단편영화제,토마토의 정원,박형남,국내경쟁,,드라마,‘소원의 풀’이라고 불리는 토마토 꽃 앞에서 소원을 비는 학생들. 토마토는 비록 열리지 못하지만 그럼에도 자라나는 아이들.,,15,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2056/205659_P01_172408.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/40/tn_DST726318.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/41/tn_DST726386.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/41/tn_DST726387.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/41/tn_DST726388.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/41/tn_DST726389.jpg"
2021,서울영등포국제초단편영화제,링링,윤다영,블러디 나잇 비경쟁,,"가족,드라마","진아는 아빠의 수첩 속 링링이라는 이름을 발견하고, 아빠가 링링과 바람을 피운다고 의심한다. 평범하게 느껴졌던 아빠의 행동들에 어딘가 빈틈이 보이기 시작한다. 진아는 가족의 해체를 막고 싶지만 태풍이 다가온다.",15세관람가,24,2019,"김주아,김선빈,김선경",https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185114_P04_152939.png,"http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST651983.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST651984.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST651985.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST651986.jpg"
2021,서울영등포국제초단편영화제,수라(修羅),정해지,국내경쟁,초단편 우수상,기타,,,,,,,
2021,서울영등포국제초단편영화제,"가스, 라이트",원유,국내경쟁,심사위원 특별상,드라마,"한밤중 사장에게 청탁을 하러 찾아온 남자는 사장을 기다리는 카페에서 가스 새는 냄새를 맡고 카페 사장에게 말하지만, 사장과 친분이 있다는 카페 사장은 남자를 은근히 바보로 만들며 그의 말을 들어주지 않는다.",,15,2020,"김희상,정시률,정승철",https://ssl.pstatic.net/imgmovie/mdi/mit110/2083/208328_P01_152722.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/79/tn_DST740446.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/79/tn_DST740447.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/79/tn_DST740448.jpg"
2021,청주국제단편영화제,사원증,윤혜성,사회드라마,,드라마,"동구는 친구이자 같은 회사 동료인 지철의 죽음을 슬퍼할 새도 없이, 상사의 강요에 의해 지철의 집을 찾아가 그의 사원증을 찾아와야 한다. 지철을 죽음으로 몰고 갔을지도 모르는 회사는 끝까지 동구를 극한의 상황으로 내몰아간다. 이 작품은 직장에서 개인이 겪는 존재론적 위기를 다루고 있으며, 자본주의 체제하에서 사회 구성원 상호 간의 이해와 연대가 사라지고 있는 현재의 한국 사회를 차분히 관조하고 있다. 특히 조직의 구성원이라는 사회적 신분과 개인적 우정 사이에서 갈들을 겪으며 고뇌하는 사회 초년생의 모습을 섬세하게 포착한다. 이를 통해 집단 내에서 연대의식이 붕괴되고 개인의 가치가 상실되고 있는 현대 사회의 비정하고 씁쓸한 단면을 재현한다.",,19,2020,"장유상,오민애,권다함",https://ssl.pstatic.net/imgmovie/mdi/mit110/1957/195769_P01_170922.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/51/tn_DST705434.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/51/tn_DST705435.jpg"
2021,청주국제단편영화제,웅비와 인간 아닌 친구들,김다민,코미디/멜로/공포,,"SF,판타지,공포","9살 웅비는 자신만의 비밀기지에서 온 몸이 털로 뒤덮인 괴생명체를 만난다. 말이 통하진 않아도 금새 친해진 둘, 웅비는 부모님께 혼날까 봐 걱정이지만, 인간 아닌 친구를 집까지 데려간다. 천진난만한 웅비와 인간 아닌 친구의 모습에 미소가 저절로 지어지지만, 서로 말이 통하게 되는 순간 밝혀지는 진실이 놀랍다. 그나저나 인류의 미래로 부상한 비둘기는.... 연구는 계속되어야 한다. (제24회 부천국제판타스틱영화제 백재호)",,18,2020,"김시하,김유남,윤현길",https://ssl.pstatic.net/imgmovie/mdi/mit110/1948/194881_P01_153902.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/56/18/tn_DST713832.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/18/tn_DST713833.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/18/tn_DST713834.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/18/tn_DST713835.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/18/tn_DST713836.jpg"
2021,청주국제단편영화제,면접,김용호,네트워크 시네마,,"드라마,스릴러","난생처음으로 서류 전형에 합격한 미숙은 회사에 면접을 보러 왔다. 하지만 사무실은 텅 비어 있고, 미숙은 뭔가 잘못되었음을 깨닫는다. 겁에 질린 미숙이 사무실을 뛰쳐나가려는 순간, 구석에서 전화 벨 소리가 울린다.",,6,2019,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194926_P01_151238.png,http://file.koreafilm.or.kr/thm/01/copy/00/59/08/tn_DST743401.jpg
2021,청주국제단편영화제,우주의 끝,한병아,비경쟁,,드라마,"나는 시한부 진단을 받았다. 친구인 의사는 내게 묻는다. “애들한테 뭐하고 할 거야?” 식상한 말밖에 생각해 내지 못하던 중에 선명하게 떠오른 한마디는 “걸어라, 어차피 세상에서 배울 게 더 많으니까.”  우주의 끝 은 시한부 선고를 받은 여성의 귀갓길을 따라간다. 자신의 말을 실천하듯 주인공은 걸어서 집으로 돌아가는데, 길에서 마주친 사람들은 삶에 대한 여러 대답들을 제시한다. 단순한 구성이지만 행간에 품고 있는 메시지는 넉넉하다. ‘죽음은 무엇인가’는 곧 ‘삶은 무엇인가’로 이어지고, 결국엔 ‘지금 어떻게 살 것인지’에 대한 다양한 모습을 보여주는 것을 통해 넌지시 말을 건넨다. 파스텔 톤의 포근하고 소박한 그림체는 귀갓길에 일어나는 소소한 사건들, 그리고 시답잖은 대화들과 맞물려 흐뭇한 웃음을 자아낸다. 자칫 무겁거나 추상적으로 흘러갈 수 있는 이야기는 곳곳에 포진한 세련된 유머 덕분에 일상의 공감으로 퍼져 나간다. 작화, 스토리텔링, 메시지, 깨알 같은 유머의 호흡까지 넘치지도 모자라지도 않는 밸런스가 탁월하다. [송경원]",전체관람가,10,2020,"김주리,최자인,김영기",https://ssl.pstatic.net/imgmovie/mdi/mit110/1940/194062_P01_170638.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692040.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692041.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692042.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692043.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692044.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692045.jpg"
2021,청주국제단편영화제,급식,한혜인,네트워크 시네마,,드라마,"식이장애로 학교를 휴직한 가연, 생활고로 인해 돌봄교실 강사로 일하게 되는데 지속적으로 잔반 검사할 것을 강요 받는다. 자신은 먹지 못하는 상태에서 잔반을 다 먹도록 강요해야하만 하는 역설적인 상황에서 가연은 갈등하게 된다.",,18,2019,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1901/190157_P01_163946.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/54/09/tn_DST689273.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/43/tn_DST692924.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/43/tn_DST692925.jpg"
2021,청주국제단편영화제,달팽이,김태양,코미디/멜로/공포,,"드라마,멜로/로맨스,로드무비","약속장소를 찾아가던 남자가 거리에서 옛 친구와 마주친다. 우연한 만남, 사소한 대화, 미묘한 공기. 그들은 한동안 종로거리를 함께 걷는다. 그리고 각자의 길로 발길을 돌리고, 거리엔 한차례 소나기가 쏟아진다. 비가 그치면 또 다른 만남이 기다리고 있다.",전체관람가,20,2020,"하성국,이명하,정수지",https://ssl.pstatic.net/imgmovie/mdi/mit110/1986/198620_P01_174030.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/60/tn_DST706494.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/60/tn_DST706495.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/61/tn_DST706496.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/61/tn_DST706497.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/61/tn_DST706498.jpg"
2021,청주국제단편영화제,피아,공병선,사회드라마,,기타,,,,,,,
2021,청주국제단편영화제,행운을 빌어,전영찬,애니/다큐,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2081/208175_P01_164305.jpg,
2021,청주국제단편영화제,별도 좋은데,서은아,사회드라마,,드라마,"늦은 밤, 폐 주유소에서 한 남자가 자살을 준비하고 있다. 똑똑, 누군가 창문을 두드린다. 담배 좀 피게 라이터를 빌려달라는 낯선 남자. 자살하려던 남자는 귀찮은 듯 라이터를 줘버리고 차에 타 소주를 마신다. 똑똑, 또 다시 낯선 남자가 창문을 두드리는데…",,15,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1986/198659_P01_180354.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/35/tn_DST715682.jpg
2021,청주국제단편영화제,이종,안소회,코미디/멜로/공포,,드라마,"링 위에서 자신을 버린 아버지를 만나면 어떨까? 거기에 그 아버지가 자신을 알아보지도 못한다면? 예상치 못한 만남에 어찌할 바를 몰라 하다 주먹으로 겨우 그 마음을 전달하는 겸수가, 뒤늦게 아들임을 알아차리고 주먹을 받아주는 우재의 모습이 아리다. 서로의 존재를 확신했을 때 보인 겸수와 우재의 눈빛이 쉬이 잊혀지지 않을 것 같다. (백재호)",,16,2019,Lee Jung Hyun,https://ssl.pstatic.net/imgmovie/mdi/mit110/1948/194878_P01_160158.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/00/tn_DST742619.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/00/tn_DST742620.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/00/tn_DST742621.jpg"
2021,청주국제단편영화제,건설 유니버스의 어떤 오류,박군제,실험영화,,"SF,실험","스크린 안의 세계에는 한 가지 원칙이 있다. 그것은 건설의 원리다. 미완성되거나 버려진 건축물은 오류로 판정돼 질서 유지의 명목으로 디버깅 된다. 하지만 이러한 건설 유니버스의 원칙으로부터 벗어나고자 하는 움직임이 있다. 영상은 방치된 폐건물의 시공간과 건설 중인 공간의 정보를 뒤섞기 시작한다. 이윽고 혼합된 데이터는 오류를 일으키고 에러가 난 이미지와 사운드의 얽힘은 스크린이라는 평면 세계 바깥으로 도약을 시도한다. 박군제 감독의  건설 유니버스의 어떤 오류 는 이미지와 사운드의 충돌을 통해 시선 바깥을 사유하도록 만드는 실험영화다. 건축과 공간이라는 테마 아래 수집된 이미지들은 건축에 대한 독특한 분위기를 형성해 나가기 시작한다. 그것은 우리가 기존에 가지고 있던 건축과 개발에 대한 인식을 자극하여 스크린 바깥으로 확장된다. 특히 자연적인 소리와 소음을 조합해 만들어낸 사운드 스케이프는 공간감이라는 영화의 테마와 썩 잘 어울리며, 이른바 ‘소리의 풍경화’라고 할 만한 체험으로 이어진다. [송경원]",,15,2020,"김준홍,이수빈",https://ssl.pstatic.net/imgmovie/mdi/mit110/1940/194073_P01_111514.png,"http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707012.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707013.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707014.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707015.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707016.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707017.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/65/tn_DST707018.jpg"
2021,청주국제단편영화제,바주카!,강소연,코미디/멜로/공포,,코메디,재개발 단지에 살고 있는 '민주'와 '양미'는 집 앞에 들어선 건물을 부시기 위해 바주카포를 만든다.,,19,2020,"노서연,구자은,김종태",,"http://file.koreafilm.or.kr/thm/01/copy/00/55/56/tn_DST706047.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/56/tn_DST706048.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/56/tn_DST706049.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/56/tn_DST706050.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/56/tn_DST706051.jpg"
2021,청주국제단편영화제,선화의 근황,김소형,비경쟁,,드라마,선화는 어렵게 취업한 빵집에서 중학교 동창 진경을 만난다. 선화는 진경이가 빵집 내에서 따돌림을 당하고 있다는 사실을 알게 되고 어렵게 취업한 상황에서 갈등에 빠진다.,,21,2018,"임호준,김소형",https://ssl.pstatic.net/imgmovie/mdi/mit110/1742/174280_P01_162405.png,"http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297818.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/25/tn_DSKT298103.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/25/tn_DSKT298104.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/25/tn_DSKT298105.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/25/tn_DSKT298106.jpg"
2021,대구단편영화제,걸어도 걸어도,김태희,국내경쟁,,드라마,"춘복은 자신이 10년 전, 조연으로 찍은 영화가 상영한다는 전화를 받고 GV(관객과의 대화)를 위해 길을 나선다.",,26,2021,"김준배,한서연,정은경",https://ssl.pstatic.net/imgmovie/mdi/mit110/2106/210609_P01_095928.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738660.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738661.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738662.jpg"
2021,대구단편영화제,고백할 거야,김선빈,애플시네마,애플시네마 배리어프리 수상,드라마,공개고백을 받은 '성지원'은 대답을 하러 간다.,,14,2021,"김이슬,김선빈",https://ssl.pstatic.net/imgmovie/mdi/mit110/2068/206869_P01_160407.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/56/tn_DST727931.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/56/tn_DST727932.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/56/tn_DST727933.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/56/tn_DST727934.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/56/tn_DST727935.jpg"
2021,대구단편영화제,니가 일주일 넘게 연락이 없어서,황다슬,국내경쟁,관객상,드라마,주원은 일주일 째 연락이 두절된 대학교 동기 은하가 걱정돼 은하의 집에 찾아간다.지금은 2021년 2월의 서울. 코로나 2.5단계로 취식도 금지된 시기.결국 두 사람은 은하의 집에서 못다한 이야기를 하기로 한다.,,12,2021,"손우현,김보라",https://ssl.pstatic.net/imgmovie/mdi/mit110/2080/208021_P01_172406.png,http://file.koreafilm.or.kr/thm/01/copy/00/58/61/tn_DST738598.jpg
2021,대구단편영화제,바람이 지나간 자리,권순형,배리어프리,,드라마,홀로 시골에 내려와 추모관 청소부 일을 하는 서민. 서민은 제일 밑단에 있는 엄마의 유골함이 신경 쓰인다. 서민은 엄마의 유골함 위치를 바꾸고 싶다.,,29,2020,"김현,정인기,추연규",https://ssl.pstatic.net/imgmovie/mdi/mit110/1961/196145_P01_115213.png,"http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728872.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728873.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728874.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728870.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/65/tn_DST728871.jpg"
2021,대구단편영화제,여름의 사랑,김서현,국내경쟁,,드라마,고등학생 여름이는 남자친구 준수와 한 번 해보고 싶다.,,15,2020,"강채윤,권순형",https://ssl.pstatic.net/imgmovie/mdi/mit110/1996/199669_P01_180720.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738708.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738709.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738710.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738707.jpg"
2021,대구단편영화제,조의봉투,장주선,배리어프리,,드라마,"고등학교 동창의 부고 문자를 받고 장례식장으로 향하는 지희. 조의금 액수에 대해 고민한다.(2020년 제21회 대구단편영화제)연출의도슬픔도 값으로 매겨지는 세상, 쉬운 게 하나 없다.",,23,2020,"김현진,홍석우",https://ssl.pstatic.net/imgmovie/mdi/mit110/1961/196141_P01_133439.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/86/tn_DST741087.jpg
2021,대구단편영화제,큐브,조미혜,로컬존,,드라마,"신영은 서울 고시원에서 9급 공무원을 준비 중이다. 어느 날, 눈을 떠 보니 신영의 몸은 정육면체가 되어 있었다. 아무 의사 표현도 못하게 된 신영은 연구소로 옮겨져 연구 자료로 쓰인다. 하지만 연구소에서는 감염 원인도 치료 방법도 찾아내지 못한다.",,15,2020,Ryu Abel,https://ssl.pstatic.net/imgmovie/mdi/mit110/2041/204164_P01_171517.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/58/77/tn_DST740224.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/77/tn_DST740225.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/77/tn_DST740226.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/77/tn_DST740227.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/77/tn_DST740228.jpg"
2021,대구단편영화제,가양7단지,서예향,국내경쟁,,"인물,사회","가양7단지 사람들의 이야기를 듣는다.연출의도: 영구임대아파트단지라는 물질적 세계를 기반으로, 그곳에 사는 이들의 비물질적 기억을 들어 본다. 아마 그 기억은 서로 닮아 있을 수도 혹은 전혀 다를 수도 있겠다. 그렇다면 그건 어디에서 맞물리는지, 또 어디에서 어긋나는지. 이들의 삶은, 우리의 삶은, 각각 어떤 형태를 띠고 있는지, 어떤 모양을 갖고 있는지, 그려 본다.",,35,2020,"정순옥,안상순,백영주",https://ssl.pstatic.net/imgmovie/mdi/mit110/1996/199681_P01_163937.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706690.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706691.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706692.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/62/tn_DST706693.jpg"
2021,대구단편영화제,가장 환하고 따뜻한,최진영,장편초청,,드라마,정인은 오래전 헤어진 요섭을 만나기 위해 전주에 온다. 하지만 요섭은 정인의 전화를 무시한다. 하릴없이 오래전 요섭과 함께 걸었던 거리를 걷다가 어느 카페와 술집을 간다. 그곳에서 정인은 전혀 모르는 사람들과 대화를 한다. 정인은 어느덧 위로를 받고 있다.,15세관람가,76,2021,"한혜지,이요섭,이가경",,
2021,대구단편영화제,오촌,장현빈,대구단편 신작전 피칭포럼,,"가족,아동,드라마","할머니의 장례식 기간 동안 슬기는 5촌 지간 아저씨(오빠)인 정수와 함께 생활하게 된다. 슬기는 죽음과 이별의 의미를 알지 못하였지만, 3일간 할머니의 빈자리를 대체해 주며 정들었던 정수를 떠나보내고, 할머니를 보낸 엄마의 슬픔을 조금씩 공감하게 된다.",,29,2021,"김아영,옥채훈",,"http://file.koreafilm.or.kr/thm/01/copy/00/59/61/tn_DST749358.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/61/tn_DST749360.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/61/tn_DST749361.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/61/tn_DST749362.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/61/tn_DST749363.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/61/tn_DST749364.jpg"
2021,대구단편영화제,보드랍게,박문칠,장편초청,,"인물,사회,역사","한 사람의 삶이란 얼마나 복잡하고 모순적인가. 다큐멘터리  보드랍게 가 조명하는 인물 김순악의 인생도 그러하다. 일본군 ‘위안부’로 끌려가 비참한 삶을 살았던 김순악은 해방 이후 생존의 궁지에 몰려 유곽에서 생활하기도 했고, 미군 기지촌에서 ‘색시 장사’도 했으며, 미군에서 나온 물건을 팔러 다니기도 했다. 전주국제영화제와 깊은 인연을 가진 박문칠 감독은 한 인물을 성스럽게 포장하거나 박제화하는 대신, 있는 그대로의 삶을 생생하게 기록해 우리에게 보여준다. 경북 사투리로 김순악의 증언을 낭독한다거나 애니메이션, 아카이브 영상 등 다양한 매체를 활용하는 등 연출의 세공술이 돋보이는 작품이다. [문석]",,73,2020,"김순악,안이정선,이인순",https://ssl.pstatic.net/imgmovie/mdi/mit110/1946/194668_P01_111731.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692069.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692070.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692071.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692072.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692073.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692074.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/35/tn_DST692075.jpg"
2021,대구단편영화제,여름의 나무들,이수유,그린-ing,,자연ㆍ환경,나는 엄마의 어린 시절에 대해 묻는다. 한 아이가 자라 아이들을 낳았고 그중 한 아이는 내가 되었다.,,40,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1996/199680_P01_164616.png,"http://file.koreafilm.or.kr/thm/01/copy/00/58/90/tn_DST741530.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/90/tn_DST741531.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/90/tn_DST741532.jpg"
2021,대구단편영화제,슈뢰딩거의 냥이들,서윤수,국내경쟁,,드라마,동거중인 정선과 현승은 행복주택 공모에 거듭 탈락한다. 정선은 전세 대출을 받아 경기도로 가고 싶지만 현승은 서울살이에 대한 미련을 버리지 못한다.,,23,2021,"강진아,이승현",https://ssl.pstatic.net/imgmovie/mdi/mit110/2047/204764_P01_161521.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/43/tn_DST726599.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/43/tn_DST726600.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/43/tn_DST726601.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/43/tn_DST726598.jpg"
2021,대구단편영화제,"일시정지, 시네마",박주환,국내경쟁,,"기업ㆍ기관ㆍ단체,지역",영화를 좋아하고 영화분야에서 일하고 싶었던 유재균은 2016년 춘천에 독립영화전용관 '일시정지시네마'를 만든다. 관객이 많지는 않아도 꾸준히 찾아오는 사람들도 생기고 춘천에 명물로 자리를 잡았다. 그러나 그는 '일시정시시네마'를 폐관하기로 결심한다.,,32,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1971/197163_P01_105227.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/67/tn_DST707203.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/67/tn_DST707204.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/67/tn_DST707205.jpg"
2021,대구단편영화제,인흥리 37-1,김지혜,국내경쟁,,드라마,강원도 고성의 한 대학교에서 유학 중인 네팔에서 온 파미르. 2019년 거대 화마가 휩쓸고 간 인흥리 마을에서 오래된 슬픔을 발견하게 된다.,,23,2020,"파미르 카르키,김현영,민병욱",https://ssl.pstatic.net/imgmovie/mdi/mit110/1986/198663_P01_143233.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/92/tn_DST709829.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/92/tn_DST709830.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/92/tn_DST709831.jpg"
2021,대구단편영화제,귀신 친구,정혜연,국내경쟁,,기타,,,,,,,
2021,대구단편영화제,엄마는 무엇을 잊었는가,윤진,배리어프리,,드라마,아들(윤호)이 예비 며느리(마리)를 데리고 귀국했다가 다시 돌아갈 날이 되었다. 엄마는 공항으로 배웅 가는 중 둘의 궁합 점을 보지만 점괘가 좋지 않다. 무당은 며느리의 얼굴에 닭 피를 묻히면 액운을 면할 수 있다고 하는데…,,17,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1961/196140_P01_133848.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/97/tn_DST742237.jpg
2021,대구단편영화제,파장동,송원준,국내경쟁,,드라마,"재개발 구역 파장동에서 투쟁과 연대를 하며 살아가는 노동자 석현, 비정규직으로 하루하루 살아가던 어느날, 자신이 일하는 지부의 본사가 파장동으로 이전한다는 소식과 동시에 들어오는 본사의 정규직 회유. 석현은 자신의 신념과 가치에 대해 선택해야한다.",,25,2021,"김우겸,손용범,장준현",https://ssl.pstatic.net/imgmovie/mdi/mit110/2080/208028_P01_163705.png,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738716.jpg
